caminho_original,caminho_processado,classe,classe_bruta,status_geral,origem_dataset,largura,altura,proporcao,tem_alpha,borda_fundo_estudio,borda_fracao_dessaturada
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (335).jpg,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.252
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (336).JPG,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.411
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (337).jpg,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.481
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (338).JPG,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.566
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (339).JPG,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.681
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (34).jpg,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,550,413,1.332,False,False,0.074
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (340).JPG,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.48
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (341).JPG,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.708
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (342).JPG,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.524
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (343).JPG,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.633
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (344).JPG,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.26
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (345).JPG,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.62
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (346).JPG,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.391
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (347).JPG,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.561
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (348).jpg,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.375
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (349).JPG,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.597
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (35).jpg,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,616,331,1.861,False,False,0.009
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (350).JPG,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.484
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (351).JPG,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.464
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (352).JPG,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,False,0.121
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (353).jpg,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.233
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (354).JPG,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.508
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (355).JPG,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.402
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (356).JPG,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.676
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (357).jpg,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.533
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (358).JPG,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.418
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (359).JPG,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.281
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (36).jpg,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,550,362,1.519,False,False,0.082
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (360).JPG,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.571
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (361).JPG,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.681
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (362).jpg,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.538
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (363).jpg,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.441
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (364).JPG,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.624
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (365).JPG,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.258
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (366).JPG,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.629
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (367).JPG,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.323
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (368).jpg,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.248
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (369).JPG,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,256,256,1.0,False,True,0.714
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Gray_Leaf_Spot\Corn_Gray_Spot (37).jpg,,Cercosporiose,Gray_Leaf_Spot,doenca,internet,508,337,1.507,False,False,0.013
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1106).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.029
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1107).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,True,0.267
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1108).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.094
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1109).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.005
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (111).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.007
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1110).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,True,0.178
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1111).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.084
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1112).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,True,0.29
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1113).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.059
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1114).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.077
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1115).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.015
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1116).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.024
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1117).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.014
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1118).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.081
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1119).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.101
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (112).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.009
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1120).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,True,0.306
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1121).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.02
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1122).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,True,0.284
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1123).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,True,0.238
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1124).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,True,0.445
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1125).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.039
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1126).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,True,0.26
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1127).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,True,0.206
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1128).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.0
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1129).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.052
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (113).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.05
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1130).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,True,0.185
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1131).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.003
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1132).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.055
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1133).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.051
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1134).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.073
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1135).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.0
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1136).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.126
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1137).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,True,0.231
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1138).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.0
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1139).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,True,0.176
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (114).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.101
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1140).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.068
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1141).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.122
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1142).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.065
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1143).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.021
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1144).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,True,0.217
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1145).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.002
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1146).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.051
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1147).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.068
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1148).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.14
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1149).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.109
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (115).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,True,0.211
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1150).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.058
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1151).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,True,0.17
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1152).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,True,0.339
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1153).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.057
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1154).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.014
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1155).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,True,0.152
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1156).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.001
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1157).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.026
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1158).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.003
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1159).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.082
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (116).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,True,0.207
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1160).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,True,0.343
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1161).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.116
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (1162).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.097
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (117).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.095
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (118).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.003
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (119).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.108
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (12).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.031
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (120).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.0
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (121).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.015
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (122).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,True,0.215
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (123).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.09
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (124).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,True,0.35
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (125).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.007
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (126).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.13
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (127).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,True,0.295
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (128).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.006
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (129).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.086
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (13).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.019
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (130).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,True,0.152
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (131).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.111
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (132).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.016
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (133).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.025
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (134).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.012
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (135).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,True,0.361
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Saúde do milho\Healthy\Corn_Health (136).jpg,,Saudavel,Healthy,saudavel,internet,256,256,1.0,False,False,0.147
